64.696969697,0.0606060606061,23.5757575758,52.1818181818,4.12121212121,14.2424242424,13.4242424242,18.8787878788,10.6666666667,24.4242424242,12.1818181818,12.8181818182,7.24242424242,4.15151515152,18.3939393939,74.1621621622,0.027027027027,26.1081081081,56.3513513514,6.75675675676,17.7837837838,15.1891891892,20.1351351351,12.2972972973,23.7567567568,14.7567567568,13.7027027027,7.54054054054,4.51351351351,17.8108108108
64.696969697,0.0606060606061,23.5757575758,52.1818181818,4.12121212121,14.2424242424,13.4242424242,18.8787878788,10.6666666667,24.4242424242,12.1818181818,12.8181818182,7.24242424242,4.15151515152,18.3939393939,80.7352941176,0.0588235294118,27.7058823529,57.8823529412,8.85294117647,23.2352941176,16.4705882353,22.3823529412,11.4705882353,24.4705882353,17.2941176471,12.1176470588,7.23529411765,2.17647058824,18.1764705882
64.696969697,0.0606060606061,23.5757575758,52.1818181818,4.12121212121,14.2424242424,13.4242424242,18.8787878788,10.6666666667,24.4242424242,12.1818181818,12.8181818182,7.24242424242,4.15151515152,18.3939393939,78.0303030303,0.0,27.8787878788,60.1212121212,6.81818181818,19.5454545455,15.4545454545,21.9696969697,10.7272727273,27.2121212121,17.1212121212,13.2424242424,8.33333333333,4.33333333333,18.4242424242
64.696969697,0.0606060606061,23.5757575758,52.1818181818,4.12121212121,14.2424242424,13.4242424242,18.8787878788,10.6666666667,24.4242424242,12.1818181818,12.8181818182,7.24242424242,4.15151515152,18.3939393939,71.1470588235,0.0,26.2647058824,55.2352941176,4.58823529412,12.6470588235,14.0294117647,18.8529411765,10.0294117647,24.7352941176,15.8823529412,12.0882352941,4.67647058824,3.11764705882,14.3823529412
64.696969697,0.0606060606061,23.5757575758,52.1818181818,4.12121212121,14.2424242424,13.4242424242,18.8787878788,10.6666666667,24.4242424242,12.1818181818,12.8181818182,7.24242424242,4.15151515152,18.3939393939,68.1621621622,0.108108108108,24.972972973,59.2972972973,7.02702702703,20.6216216216,11.1891891892,17.3783783784,13.2162162162,22.8108108108,12.9459459459,10.8648648649,8.05405405405,4.59459459459,15.4054054054
64.696969697,0.0606060606061,23.5757575758,52.1818181818,4.12121212121,14.2424242424,13.4242424242,18.8787878788,10.6666666667,24.4242424242,12.1818181818,12.8181818182,7.24242424242,4.15151515152,18.3939393939,66.2352941176,0.0294117647059,22.7058823529,51.5588235294,5.58823529412,16.1470588235,15.2352941176,22.2647058824,9.47058823529,25.4705882353,11.4411764706,12.8823529412,5.82352941176,3.23529411765,17.0882352941
64.696969697,0.0606060606061,23.5757575758,52.1818181818,4.12121212121,14.2424242424,13.4242424242,18.8787878788,10.6666666667,24.4242424242,12.1818181818,12.8181818182,7.24242424242,4.15151515152,18.3939393939,70.09375,0.09375,23.875,50.65625,5.90625,14.78125,16.4375,21.40625,8.3125,23.28125,12.15625,12.75,5.375,1.875,18.9375
64.696969697,0.0606060606061,23.5757575758,52.1818181818,4.12121212121,14.2424242424,13.4242424242,18.8787878788,10.6666666667,24.4242424242,12.1818181818,12.8181818182,7.24242424242,4.15151515152,18.3939393939,68.7058823529,0.0882352941176,25.2352941176,55.8823529412,5.44117647059,16.3823529412,12.7941176471,19.3235294118,12.2058823529,25.2352941176,13.4411764706,12.2941176471,5.85294117647,6.85294117647,14.4705882353
64.696969697,0.0606060606061,23.5757575758,52.1818181818,4.12121212121,14.2424242424,13.4242424242,18.8787878788,10.6666666667,24.4242424242,12.1818181818,12.8181818182,7.24242424242,4.15151515152,18.3939393939,79.2,0.0571428571429,27.8571428571,55.2857142857,8.2,19.3428571429,15.2857142857,21.0571428571,9.42857142857,26.5428571429,17.6,12.0285714286,4.82857142857,2.34285714286,16.9142857143
64.696969697,0.0606060606061,23.5757575758,52.1818181818,4.12121212121,14.2424242424,13.4242424242,18.8787878788,10.6666666667,24.4242424242,12.1818181818,12.8181818182,7.24242424242,4.15151515152,18.3939393939,76.875,0.0625,26.3125,59.15625,7.625,22.625,16.625,21.75,12.3125,26.125,13.5,11.84375,5.375,3.53125,20.53125
64.696969697,0.0606060606061,23.5757575758,52.1818181818,4.12121212121,14.2424242424,13.4242424242,18.8787878788,10.6666666667,24.4242424242,12.1818181818,12.8181818182,7.24242424242,4.15151515152,18.3939393939,70.2647058824,0.0294117647059,24.1764705882,54.9117647059,4.41176470588,15.1176470588,17.5,23.7647058824,11.8529411765,21.6764705882,12.4705882353,12.7941176471,7.35294117647,4.44117647059,19.3235294118
64.696969697,0.0606060606061,23.5757575758,52.1818181818,4.12121212121,14.2424242424,13.4242424242,18.8787878788,10.6666666667,24.4242424242,12.1818181818,12.8181818182,7.24242424242,4.15151515152,18.3939393939,77.2941176471,0.0588235294118,25.7058823529,56.3235294118,8.05882352941,21.7352941176,17.8235294118,25.4117647059,11.9411764706,24.7941176471,12.4411764706,12.2058823529,6.17647058824,4.0,18.4117647059
64.696969697,0.0606060606061,23.5757575758,52.1818181818,4.12121212121,14.2424242424,13.4242424242,18.8787878788,10.6666666667,24.4242424242,12.1818181818,12.8181818182,7.24242424242,4.15151515152,18.3939393939,75.8918918919,0.0810810810811,26.3783783784,56.9189189189,9.64864864865,25.3783783784,13.4864864865,18.9189189189,11.2432432432,24.4594594595,14.8918918919,11.0810810811,6.2972972973,3.35135135135,15.5405405405
64.696969697,0.0606060606061,23.5757575758,52.1818181818,4.12121212121,14.2424242424,13.4242424242,18.8787878788,10.6666666667,24.4242424242,12.1818181818,12.8181818182,7.24242424242,4.15151515152,18.3939393939,69.8,0.114285714286,25.0571428571,54.9428571429,6.17142857143,17.4571428571,13.5142857143,19.1142857143,11.5428571429,24.8285714286,12.2,16.1428571429,7.57142857143,6.08571428571,18.6571428571
64.696969697,0.0606060606061,23.5757575758,52.1818181818,4.12121212121,14.2424242424,13.4242424242,18.8787878788,10.6666666667,24.4242424242,12.1818181818,12.8181818182,7.24242424242,4.15151515152,18.3939393939,68.4375,0.125,24.3125,52.6875,5.53125,16.09375,14.28125,20.46875,11.0625,25.03125,13.5,12.5625,6.0625,4.78125,17.75
